0	0,00125122
1	0,00106812
2	0,000793457
3	0,000549316
4	0,000610352
5	0,000732422
6	0,000732422
7	0,000183105
8	0,000183105
9	0,000854492
10	0,00128174
11	0,00180054
12	0,00192261
13	0,00253296
14	0,00228882
15	0,00250244
16	0,00201416
17	0,00161743
18	0,00112915
19	0,0012207
20	0,0015564
21	0,00204468
22	0,00238037
23	0,00192261
24	0,00164795
25	0,000732422
26	0,000915527
27	0,000457764
28	0,000335693
29	0,000946045
30	0,0015564
31	0,00125122
32	0,00131226
33	0,00170898
34	0,00170898
35	0,00256348
36	0,00326538
37	0,00259399
38	0,0020752
39	0,00143433
40	0,000671387
41	0,00140381
42	0,00140381
43	0,00201416
44	0,00210571
45	0,00189209
46	0,00201416
47	0,00119019
48	0,00146484
49	0,00128174
50	0,00146484
51	0,0010376
52	0,00143433
53	0,00247192
54	0,00228882
55	0,00256348
56	0,00189209
57	0,00134277
58	0,000762939
59	0,000732422
60	0,000946045
61	0,000854492
62	0,000579834
63	0,000640869
64	0,000274658
65	0,00140381
66	0,00170898
67	0,00161743
68	0,00137329
69	0,00106812
70	0,000518799
71	0,000518799
72	-3,05E-05
73	-0,000213623
74	0,000335693
75	0,000457764
76	0,00119019
77	0,000915527
78	0,0015564
79	0,00128174
80	0,00170898
81	0,00109863
82	0,00134277
83	0,00152588
84	0,00170898
85	0,0017395
86	0,00115967
87	0,00125122
88	0,000549316
89	-9,16E-05
90	0,000396729
91	0,00131226
92	0,00256348
93	0,00250244
94	0,00259399
95	0,0020752
96	0,00146484
97	0,00088501
98	0,00109863
99	0,00140381
100	0,00100708
101	0,000762939
102	0,000213623
103	0,000579834
104	0,000915527
105	0,00192261
106	0,00204468
107	0,00192261
108	0,00149536
109	0,00170898
110	0,00152588
111	0,00115967
112	0,0015564
113	0,00216675
114	0,00265503
115	0,00283813
116	0,00289917
117	0,00253296
118	0,0020752
119	0,00234985
120	0,00280762
121	0,00302124
122	0,00305176
123	0,00280762
124	0,00274658
125	0,00231934
126	0,0017395
127	0,00195312
