1	510
2	510
3	510
4	508
5	514
6	514
7	514
8	522
9	518
10	518
11	528
12	528
13	516
14	528
15	540
16	521
17	526
18	527
19	526
20	518
21	517
22	516
23	514
24	510
25	512
26	510
27	499
28	499
29	504
30	493
31	500
32	499
33	492
34	490
35	492
36	490
37	503
38	499
39	498
40	499
41	501
42	503
43	503
44	509
45	523
46	513
47	517
48	503
49	527
50	535
51	537
52	529
53	545
54	533
55	527
56	553
57	565
58	573
59	587
60	567
61	579
62	589
63	593
64	591
65	599
66	583
67	603
68	579
69	593
70	579
71	575
72	561
73	567
74	547
75	541
76	539
77	535
78	519
79	505
80	501
81	483
82	475
83	479
84	463
85	451
86	463
87	451
88	445
89	443
90	443
91	451
92	451
93	449
94	457
95	453
96	471
97	459
98	474
99	475
100	503
101	487
102	481
103	497
104	525
105	514
106	530
107	538
108	560
109	558
110	563
111	554
112	560
113	558
114	570
115	568
116	592
117	584
118	640
119	610
120	626
121	618
122	616
123	638
124	630
125	608
126	640
127	676
128	654
129	658
130	646
131	622
132	650
133	648
134	628
135	622
136	586
137	606
138	592
139	554
140	568
141	520
142	540
143	514
144	503
145	488
146	489
147	490
148	482
149	455
150	456
151	456
152	432
153	448
154	440
155	453
156	441
157	448
158	451
159	436
160	449
161	460
162	446
163	462
164	468
165	471
166	461
167	482
168	477
169	477
170	485
171	515
172	505
173	505
174	517
175	527
176	543
177	535
178	523
179	563
180	531
181	577
182	571
183	571
184	571
185	585
186	575
187	589
188	591
189	617
190	587
191	583
192	599
193	611
194	593
195	619
196	581
197	617
198	575
199	591
200	591
201	581
202	571
203	579
204	557
205	553
206	551
207	563
208	555
209	545
210	541
211	549
212	525
213	527
214	519
215	515
216	511
217	511
218	499
219	503
220	493
221	503
222	487
223	491
224	485
225	493
226	486
227	491
228	491
229	499
230	489
231	495
232	489
233	502
234	498
235	512
236	500
237	508
238	513
239	508
240	510
241	510
242	514
243	512
244	518
245	512
246	524
247	522
248	502
249	522
250	506
251	518
252	514
253	510
254	512
255	512
256	514
257	514

