0	0.00878906
1	0.0161133
2	0.0201111
3	0.0202026
4	0.0193176
5	0.0207214
6	0.0234375
7	0.0240173
8	0.0230103
9	0.0246277
10	0.0263977
11	0.0259705
12	0.0244751
13	0.0224304
14	0.0203857
15	0.0195312
16	0.0204163
17	0.0204773
18	0.0195618
19	0.022644
20	0.0498657
21	0.112427
22	0.175415
23	0.200775
24	0.188843
25	0.183807
26	0.203522
27	0.199219
28	0.171051
29	0.152313
30	0.141937
31	0.122192
32	0.0914001
33	0.0527344
34	-0.00378418
35	-0.0477295
36	-0.0593262
37	-0.0810852
38	-0.105713
39	-0.110931
40	-0.117462
41	-0.122345
42	-0.1297
43	-0.151886
44	-0.171387
45	-0.18808
46	-0.192078
47	-0.18512
48	-0.173004
49	-0.129242
50	-0.0735474
51	-0.0595703
52	-0.0667114
53	-0.0524292
54	-0.0256958
55	6.10E-05
56	0.0143433
57	0.0152588
58	-0.000457764
59	-0.0317078
60	-0.0410767
61	-0.0229187
62	0.000793457
63	0.0144348
64	0.0137329
65	0.00701904
66	-0.00485229
67	-0.0119934
68	-0.0206299
69	-0.0403137
70	-0.0546265
71	-0.0636902
72	-0.0617981
73	-0.051239
74	-0.0575256
75	-0.0614014
76	-0.0602722
77	-0.0682373
78	-0.0654297
79	-0.0594788
80	-0.0718384
81	-0.0839233
82	-0.0896606
83	-0.092865
84	-0.0878296
85	-0.0858765
86	-0.0660095
87	-0.0337219
88	-0.0351257
89	-0.0400696
90	-0.033905
91	-0.0516357
92	-0.0761414
93	-0.0823975
94	-0.0700684
95	-0.0620422
96	-0.0583496
97	-0.0432434
98	-0.0395203
99	-0.0415039
100	-0.0371704
101	-0.0289001
102	0.000915527
103	0.0250549
104	0.00650024
105	-0.011261
106	-0.00299072
107	0.00253296
108	0.0210266
109	0.0303345
110	0.0305176
111	0.0567627
112	0.0657959
113	0.0446777
114	0.0331726
115	0.0354614
116	0.0477905
117	0.0608521
118	0.0536499
119	0.0276794
120	-0.00244141
121	-0.0161438
122	-0.00161743
123	0.019104
124	0.0139771
125	0.000244141
126	-0.0107117
127	-0.0181885
