0	1
1	0
2	0
3	1
4	1
5	0
6	0
7	1
8	1
9	0
10	0
11	1
12	1
13	0
14	0
15	1
16	1
17	0
18	0
19	1
20	1
21	0
22	0
23	1
24	1
25	0
26	0
27	1
28	1
29	0
30	0
31	1
32	1
33	0
34	0
35	1
36	1
37	0
38	0
39	1
40	1
41	0
42	0
43	1
44	1
45	0
46	0
47	1
48	1
49	0
50	0
51	1
52	1
53	0
54	0
55	1
56	1
57	0
58	0
59	1
60	1
61	0
62	0
63	1
64	1
65	0
66	0
67	1
68	1
69	0
70	0
71	1
72	0
73	1
74	1
75	0
76	0
77	1
78	1
79	0
80	0
81	1
82	1
83	0
84	0
85	1
86	1
87	0
88	0
89	1
90	1
91	0
92	0
93	1
94	1
95	0
96	0
97	1
98	1
99	0
100	0
101	1
102	1
103	0
104	0
105	1
106	1
107	0
108	0
109	1
110	1
111	0
112	0
113	1
114	1
115	0
116	0
117	1
118	1
119	0
120	0
121	1
122	1
123	0
124	1
125	0
126	0
127	1
128	1
129	0
130	0
131	1
132	1
133	0
134	0
135	1
136	1
137	0
138	0
139	1
140	1
141	0
142	0
143	1
144	1
145	0
146	0
147	1
148	1
149	0
150	0
151	1
152	1
153	0
154	0
155	1
156	1
157	0
158	0
159	1
160	1
161	0
162	1
163	0
164	0
165	1
166	1
167	0
168	0
169	1
170	1
171	0
172	0
173	1
174	1
175	0
176	0
177	1
178	1
179	0
180	0
181	1
182	1
183	0
184	1
185	0
186	0
187	1
188	1
189	0
190	0
191	1
192	1
193	0
194	0
195	1
196	1
197	0
198	0
199	1
200	1
201	0
202	0
203	1
204	1
205	0
206	1
207	0
208	0
209	1
210	1
211	0
212	0
213	1
214	1
215	0
216	0
217	1
218	1
219	0
220	0
221	1
222	1
223	0
224	1
225	0
226	0
227	1
228	1
229	0
230	0
231	1
232	1
233	0
234	0
235	1
236	1
237	0
238	0
239	1
240	1
241	0
242	1
243	0
244	0
245	1
246	1
247	0
248	0
249	1
250	1
251	0
252	0
253	1
254	1
255	0
256	1
257	0
258	0
259	1
260	1
261	0
262	0
263	1
264	1
265	0
266	0
267	1
268	1
269	0
270	1
271	0
272	0
273	1
274	1
275	0
276	0
277	1
278	1
279	0
280	0
281	1
282	1
283	0
284	1
285	0
286	0
287	1
288	1
289	0
290	0
291	1
292	1
293	0
294	0
295	1
296	1
297	0
298	1
299	0
300	0
301	1
302	1
303	0
304	0
305	1
306	1
307	0
308	1
309	0
310	0
311	1
312	1
313	0
314	0
315	1
316	1
317	0
318	0
319	1
320	1
321	0
322	1
323	0
324	0
325	1
326	1
327	0
328	0
329	1
330	1
331	0
332	1
333	0
334	0
335	1
336	1
337	0
338	0
339	1
340	1
341	0
342	0
343	1
344	1
345	0
346	1
347	0
348	0
349	1
350	1
351	0
352	0
353	1
354	1
355	0
356	0
357	1
358	1
359	0
360	1
361	0
362	0
363	1
364	1
365	0
366	0
367	1
368	1
369	0
370	1
371	0
372	0
373	1
374	1
375	0
376	0
377	1
378	1
379	0
380	1
381	0
382	0
383	1
384	1
385	0
386	0
387	1
388	1
389	0
390	1
391	0
392	0
393	1
394	1
395	0
396	0
397	1
398	1
399	0
400	1
401	0
402	0
403	1
404	1
405	0
406	1
407	0
408	0
409	1
410	1
411	0
412	0
413	1
414	1
415	0
416	1
417	0
418	0
419	1
420	1
421	0
422	0
423	1
424	1
425	0
426	1
427	0
428	0
429	1
430	1
431	0
432	1
433	0
434	0
435	1
436	1
437	0
438	0
439	1
440	1
441	0
442	1
443	0
444	0
445	1
446	1
447	0
448	0
449	1
450	1
451	0
452	1
453	0
454	0
455	1
456	1
457	0
458	1
459	0
460	0
461	1
462	1
463	0
464	0
465	1
466	1
467	0
468	1
469	0
470	0
471	1
472	1
473	0
474	1
475	0
476	0
477	1
478	1
479	0
480	0
481	1
482	1
483	0
484	1
485	0
486	0
487	1
488	1
489	0
490	1
491	0
492	0
493	1
494	1
495	0
496	0
497	1
498	1
499	0
500	1
501	0
502	0
503	1
504	1
505	0
506	1
507	0
508	0
509	1
510	1
511	0
512	0
513	1
514	1
515	0
516	1
517	0
518	0
519	1
520	1
521	0
522	1
523	0
524	0
525	1
526	1
527	0
528	1
529	0
530	0
531	1
532	1
533	0
534	1
535	0
536	0
537	1
538	1
539	0
540	1
541	0
542	0
543	1
544	1
545	0
546	1
547	0
548	0
549	1
550	1
551	0
552	1
553	0
554	0
555	1
556	1
557	0
558	1
559	0
560	0
561	1
562	1
563	0
564	1
565	0
566	0
567	1
568	1
569	0
570	0
571	1
572	1
573	0
574	1
575	0
576	0
577	1
578	1
579	0
580	1
581	0
582	0
583	1
584	1
585	0
586	1
587	0
588	0
589	1
590	1
591	0
592	1
593	0
594	0
595	1
596	1
597	0
598	1
599	0
600	0
601	1
602	1
603	0
604	1
605	0
606	0
607	1
608	1
609	0
610	1
611	0
612	0
613	1
614	1
615	0
616	1
617	0
618	0
619	1
620	1
621	0
622	1
623	0
624	0
625	1
626	1
627	0
628	1
629	0
630	0
631	1
632	1
633	0
634	0
635	1
636	1
637	0
638	1
639	0
640	0
641	1
642	1
643	0
644	1
645	0
646	0
647	1
648	1
649	0
650	1
651	0
652	0
653	1
654	1
655	0
656	1
657	0
658	1
659	0
660	0
661	1
662	1
663	0
664	1
665	0
666	0
667	1
668	1
669	0
670	1
671	0
672	0
673	1
674	1
675	0
676	1
677	0
678	0
679	1
680	1
681	0
682	1
683	0
684	0
685	1
686	1
687	0
688	1
689	0
690	0
691	1
692	1
693	0
694	1
695	0
696	1
697	0
698	0
699	1
700	1
701	0
702	1
703	0
704	0
705	1
706	1
707	0
708	1
709	0
710	0
711	1
712	1
713	0
714	1
715	0
716	0
717	1
718	1
719	0
720	1
721	0
722	1
723	0
724	0
725	1
726	1
727	0
728	1
729	0
730	0
731	1
732	1
733	0
734	1
735	0
736	0
737	1
738	1
739	0
740	1
741	0
742	0
743	1
744	1
745	0
746	1
747	0
748	0
749	1
750	1
751	0
752	1
753	0
754	0
755	1
756	1
757	0
758	1
759	0
760	0
761	1
762	1
763	0
764	1
765	0
766	0
767	1
768	1
769	0
770	1
771	0
772	0
773	1
774	1
775	0
776	1
777	0
778	0
779	1
780	1
781	0
782	1
783	0
784	1
785	0
786	0
787	1
788	1
789	0
790	1
791	0
792	0
793	1
794	1
795	0
796	1
797	0
798	0
799	1
800	1
801	0
802	1
803	0
804	0
805	1
806	1
807	0
808	1
809	0
810	0
811	1
812	1
813	0
814	1
815	0
816	0
817	1
818	1
819	0
820	1
821	0
822	1
823	0
824	0
825	1
826	1
827	0
828	1
829	0
830	0
831	1
832	1
833	0
834	1
835	0
836	0
837	1
838	1
839	0
840	1
841	0
842	0
843	1
844	1
845	0
846	1
847	0
848	0
849	1
850	1
851	0
852	1
853	0
854	1
855	0
856	0
857	1
858	1
859	0
860	1
861	0
862	0
863	1
864	1
865	0
866	1
867	0
868	0
869	1
870	1
871	0
872	1
873	0
874	0
875	1
876	1
877	0
878	1
879	0
880	0
881	1
882	1
883	0
884	1
885	0
886	1
887	0
888	0
889	1
890	1
891	0
892	1
893	0
894	0
895	1
896	1
897	0
898	1
899	0
900	0
901	1
902	1
903	0
904	1
905	0
906	0
907	1
908	1
909	0
910	1
911	0
912	1
913	0
914	0
915	1
916	1
917	0
918	1
919	0
920	0
921	1
922	1
923	0
924	1
925	0
926	0
927	1
928	1
929	0
930	1
931	0
932	0
933	1
934	1
935	0
936	1
937	0
938	1
939	0
940	0
941	1
942	1
943	0
944	1
945	0
946	0
947	1
948	1
949	0
950	1
951	0
952	0
953	1
954	1
955	0
956	1
957	0
958	0
959	1
960	1
961	0
962	1
963	0
964	0
965	1
966	1
967	0
968	1
969	0
970	1
971	0
972	0
973	1
974	1
975	0
976	1
977	0
978	0
979	1
980	1
981	0
982	1
983	0
984	0
985	1
986	1
987	0
988	1
989	0
990	0
991	1
992	1
993	0
994	1
995	0
996	1
997	0
998	0
999	1
1000	1
1001	0
1002	1
1003	0
1004	0
1005	1
1006	1
1007	0
1008	1
1009	0
1010	0
1011	1
1012	1
1013	0
1014	1
1015	0
1016	0
1017	1
1018	1
1019	0
1020	1
1021	0
1022	1
1023	0
