1	517
2	517
3	517
4	515
5	511
6	511
7	515
8	515
9	517
10	517
11	517
12	517
13	515
14	513
15	511
16	509
17	507
18	505
19	501
20	499
21	501
22	503
23	503
24	501
25	507
26	503
27	505
28	507
29	509
30	509
31	507
32	507
33	509
34	509
35	501
36	501
37	505
38	499
39	503
40	503
41	499
42	495
43	499
44	497
45	495
46	495
47	503
48	505
49	507
50	499
51	497
52	497
53	495
54	499
55	505
56	497
57	503
58	503
59	503
60	499
61	501
62	507
63	507
64	507
65	503
66	507
67	501
68	493
69	497
70	505
71	501
72	509
73	513
74	505
75	497
76	497
77	499
78	491
79	493
80	491
81	485
82	491
83	499
84	505
85	499
86	491
87	481
88	487
89	491
90	485
91	493
92	493
93	493
94	483
95	493
96	493
97	491
98	483
99	491
100	487
101	495
102	493
103	501
104	493
105	487
106	487
107	485
108	481
109	493
110	509
111	497
112	487
113	481
114	493
115	497
116	497
117	497
118	505
119	505
120	501
121	485
122	503
123	511
124	505
125	493
126	495
127	495
128	505
129	503
130	499
131	503
132	509
133	507
134	509
135	515
136	507
137	499
138	491
139	497
140	509
141	509
142	505
143	507
144	527
145	521
146	515
147	507
148	521
149	517
150	511
151	517
152	521
153	517
154	505
155	517
156	527
157	521
158	505
159	499
160	513
161	521
162	517
163	509
164	517
165	517
166	519
167	505
168	507
169	521
170	509
171	507
172	513
173	523
174	519
175	501
176	497
177	515
178	517
179	507
180	509
181	517
182	509
183	503
184	501
185	509
186	511
187	495
188	501
189	503
190	503
191	499
192	511
193	507
194	499
195	499
196	503
197	499
198	507
199	501
200	499
201	499
202	499
203	503
204	503
205	499
206	501
207	509
208	499
209	495
210	503
211	507
212	505
213	495
214	497
215	509
216	513
217	501
218	497
219	511
220	511
221	507
222	499
223	505
224	513
225	509
226	501
227	505
228	513
229	507
230	503
231	505
232	517
233	505
234	501
235	505
236	513
237	509
238	509
239	513
240	513
241	509
242	509
243	507
244	505
245	505
246	511
247	511
248	509
249	513
250	513
251	509
252	511
253	507
254	505
255	507
256	507
257	507

